url,image_url,name,price
https://www.glassesshop.com/eyeglasses/fz1032,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Poppy,$19.95
https://www.glassesshop.com/eyeglasses/fz0981,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Miami,$29.95
https://www.glassesshop.com/eyeglasses/fp1112,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hyannis,$29.95
https://www.glassesshop.com/eyeglasses/fp2036,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Fresno,$12.95
https://www.glassesshop.com/eyeglasses/fp1923,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bray,$12.95
https://www.glassesshop.com/eyeglasses/fp0989,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hillsborough,$19.95
https://www.glassesshop.com/eyeglasses/fp1977,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bronx,$12.95
https://www.glassesshop.com/eyeglasses/fp1694,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Lexingto,$19.95
https://www.glassesshop.com/eyeglasses/fp1746,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Murphy,$39.95
https://www.glassesshop.com/eyeglasses/fp1978,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bronx,$12.95
https://www.glassesshop.com/eyeglasses/fp1988,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Labrador,$12.95
https://www.glassesshop.com/eyeglasses/fm1372,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Newark,$24.95
https://www.glassesshop.com/eyeglasses/sm0874,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Horatio,$19.95
https://www.glassesshop.com/eyeglasses/fm1433,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Virgo,$29.95
https://www.glassesshop.com/eyeglasses/fz1313,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Whittier,$29.95
https://www.glassesshop.com/eyeglasses/fp2086,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Annabelle,$24.95
https://www.glassesshop.com/eyeglasses/fp2024,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Joni,$29.95
https://www.glassesshop.com/eyeglasses/fp1718,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Jean,$19.95
https://www.glassesshop.com/eyeglasses/sup0791,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Evanston,$29.95
https://www.glassesshop.com/eyeglasses/fz1298,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hume,$29.95
https://www.glassesshop.com/eyeglasses/fp1775,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Haggai,$24.95
https://www.glassesshop.com/eyeglasses/fp1563,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Thomasville,$24.95
https://www.glassesshop.com/eyeglasses/fp2039,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Fresno,$12.95
https://www.glassesshop.com/eyeglasses/sm0862,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Willie,$19.95
